track_id,platform,listen_month,stream_count,skip_rate,playlist_adds
188,Spotify,2024-08-01,230391,0.477,8830
188,Apple Music,2025-02-01,59186,0.144,1531
188,YouTube Music,2023-06-01,119531,0.43,2591
189,Spotify,2025-11-01,45919,0.21,2401
189,Apple Music,2024-02-01,24385,0.228,1813
189,YouTube Music,2025-11-01,236587,0.229,16113
190,Spotify,2025-07-01,13477,0.375,315
190,Apple Music,2023-12-01,70104,0.205,1146
190,YouTube Music,2025-12-01,126734,0.173,8958
191,Spotify,2025-04-01,182881,0.284,7644
191,Apple Music,2024-11-01,169238,0.277,4185
191,YouTube Music,2023-05-01,144478,0.244,6470
192,Spotify,2025-07-01,81209,0.394,3391
192,Apple Music,2023-05-01,159464,0.306,1951
192,YouTube Music,2023-03-01,152660,0.233,8347
193,Spotify,2024-12-01,201661,0.39,6265
193,Apple Music,2024-10-01,51684,0.307,3377
193,YouTube Music,2023-07-01,157851,0.094,3961
194,Spotify,2024-07-01,22436,0.232,1247
194,Apple Music,2024-12-01,147320,0.203,1340
194,YouTube Music,2024-04-01,69745,0.465,1962
195,Spotify,2023-10-01,239486,0.332,15199
195,Apple Music,2025-01-01,192302,0.364,1248
195,YouTube Music,2025-02-01,102396,0.411,7517
196,Spotify,2023-09-01,171399,0.179,7740
196,Apple Music,2024-06-01,164506,0.188,10708
196,YouTube Music,2023-01-01,121415,0.425,9166
197,Spotify,2024-01-01,324873,0.128,11320
197,Apple Music,2025-04-01,48463,0.091,2537
197,YouTube Music,2025-07-01,10814,0.138,689
198,Spotify,2023-02-01,54052,0.492,3764
198,Apple Music,2023-12-01,196465,0.438,7102
198,YouTube Music,2024-04-01,198862,0.151,11969
199,Spotify,2025-01-01,209543,0.449,7729
199,Apple Music,2025-10-01,76871,0.175,1907
199,YouTube Music,2024-09-01,127293,0.282,2758
200,Spotify,2023-07-01,80139,0.507,3605
200,Apple Music,2025-12-01,6996,0.422,534
200,YouTube Music,2023-08-01,30952,0.352,212
201,Spotify,2023-11-01,105834,0.131,2994
201,Apple Music,2024-10-01,19222,0.16,1342
201,YouTube Music,2025-12-01,56144,0.27,3809
202,Spotify,2024-05-01,187247,0.108,7865
202,Apple Music,2025-10-01,195149,0.151,5680
202,YouTube Music,2025-08-01,141638,0.206,2930
203,Spotify,2024-12-01,157858,0.531,3580
203,Apple Music,2023-02-01,140926,0.484,11197
203,YouTube Music,2023-09-01,136705,0.257,8443
204,Spotify,2023-01-01,171628,0.173,12053
204,Apple Music,2023-12-01,122542,0.374,5434
204,YouTube Music,2024-12-01,151238,0.084,2089
205,Spotify,2025-11-01,171246,0.232,12281
205,Apple Music,2025-12-01,38936,0.326,791
205,YouTube Music,2024-12-01,108740,0.198,4318
206,Spotify,2025-08-01,264554,0.516,4581
206,Apple Music,2023-05-01,3045,0.164,122
206,YouTube Music,2024-02-01,168269,0.406,7627
207,Spotify,2025-09-01,19409,0.359,194
207,Apple Music,2024-07-01,60168,0.087,1170
207,YouTube Music,2024-09-01,190235,0.253,11894
208,Spotify,2023-12-01,202377,0.175,10007
208,Apple Music,2025-10-01,66487,0.204,842
208,YouTube Music,2025-10-01,256266,0.235,16118
209,Spotify,2024-04-01,121179,0.427,6203
209,Apple Music,2025-03-01,42869,0.189,910
209,YouTube Music,2023-03-01,41068,0.491,1201
210,Spotify,2024-09-01,207508,0.28,8378
210,Apple Music,2024-12-01,208609,0.343,6946
210,YouTube Music,2023-10-01,151804,0.474,4367
211,Spotify,2025-03-01,93222,0.524,6294
211,Apple Music,2025-02-01,156971,0.31,10073
211,YouTube Music,2024-08-01,235950,0.386,4329
212,Spotify,2023-07-01,212980,0.279,10920
212,Apple Music,2024-06-01,107358,0.431,622
212,YouTube Music,2024-05-01,152271,0.356,4512
213,Spotify,2024-11-01,178999,0.365,1345
213,Apple Music,2024-11-01,130907,0.548,7569
213,YouTube Music,2024-10-01,21432,0.467,1494
214,Spotify,2025-09-01,178320,0.162,10921
214,Apple Music,2023-12-01,22821,0.094,1644
214,YouTube Music,2023-01-01,175329,0.48,1965
215,Spotify,2025-05-01,138029,0.109,1699
215,Apple Music,2025-06-01,61327,0.427,1836
215,YouTube Music,2024-09-01,168081,0.544,9943
216,Spotify,2025-01-01,5749,0.269,389
216,Apple Music,2024-02-01,16050,0.438,257
216,YouTube Music,2025-07-01,48762,0.209,970
217,Spotify,2024-05-01,54147,0.476,4092
217,Apple Music,2025-02-01,148982,0.24,7093
217,YouTube Music,2023-12-01,202261,0.121,14937
218,Spotify,2023-01-01,21101,0.358,1633
218,Apple Music,2023-05-01,68036,0.296,4816
218,YouTube Music,2025-03-01,212174,0.504,4101
219,Spotify,2023-10-01,68134,0.412,1250
219,Apple Music,2023-03-01,87243,0.473,2221
219,YouTube Music,2024-10-01,74360,0.287,887
220,Spotify,2025-11-01,96711,0.382,3745
220,Apple Music,2025-10-01,37146,0.472,1260
220,YouTube Music,2025-05-01,77803,0.284,4158
221,Spotify,2025-05-01,55171,0.535,2558
221,Apple Music,2024-01-01,26913,0.179,575
221,YouTube Music,2024-10-01,34110,0.377,1386
222,Spotify,2023-06-01,104592,0.258,5138
222,Apple Music,2023-07-01,190849,0.249,13851
222,YouTube Music,2024-05-01,150301,0.385,1881
223,Spotify,2025-08-01,55943,0.167,370
223,Apple Music,2023-05-01,214592,0.284,7499
223,YouTube Music,2024-01-01,233611,0.239,13056
224,Spotify,2024-07-01,93468,0.503,4021
224,Apple Music,2025-03-01,117110,0.268,836
224,YouTube Music,2023-10-01,126741,0.534,9596
225,Spotify,2023-02-01,209541,0.392,13440
225,Apple Music,2024-03-01,124878,0.146,3865
225,YouTube Music,2024-05-01,116464,0.149,8294
226,Spotify,2025-04-01,23572,0.483,889
226,Apple Music,2024-03-01,59436,0.477,1965
226,YouTube Music,2023-08-01,93765,0.338,3239
227,Spotify,2023-07-01,216306,0.298,5019
227,Apple Music,2024-05-01,40654,0.52,1422
227,YouTube Music,2023-06-01,263564,0.28,9103
228,Spotify,2025-03-01,185347,0.536,1300
228,Apple Music,2025-10-01,76175,0.24,5084
228,YouTube Music,2024-04-01,246282,0.116,5481
229,Spotify,2025-03-01,13455,0.285,409
229,Apple Music,2024-01-01,119779,0.226,6665
229,YouTube Music,2025-09-01,113733,0.278,1963
230,Spotify,2023-11-01,36770,0.119,2075
230,Apple Music,2025-09-01,163902,0.086,4741
230,YouTube Music,2025-07-01,147100,0.085,7948
231,Spotify,2025-02-01,168576,0.222,4113
231,Apple Music,2024-12-01,244637,0.507,10434
231,YouTube Music,2023-07-01,138490,0.537,1852
232,Spotify,2023-06-01,210795,0.489,2318
232,Apple Music,2025-08-01,257569,0.173,16989
232,YouTube Music,2024-08-01,113924,0.212,1608
233,Spotify,2024-06-01,80293,0.362,2625
233,Apple Music,2023-05-01,173486,0.465,7929
233,YouTube Music,2023-10-01,98779,0.29,2699
234,Spotify,2023-03-01,30204,0.097,1824
234,Apple Music,2024-07-01,25258,0.139,400
234,YouTube Music,2025-09-01,73033,0.295,3746
235,Spotify,2023-10-01,160910,0.116,5303
235,Apple Music,2025-02-01,224997,0.495,7569
235,YouTube Music,2023-03-01,120786,0.432,4431
236,Spotify,2024-02-01,187254,0.387,13336
236,Apple Music,2025-04-01,57970,0.548,2966
236,YouTube Music,2024-05-01,233479,0.256,9448
237,Spotify,2023-10-01,238158,0.167,10149
237,Apple Music,2024-04-01,141326,0.399,3596
237,YouTube Music,2024-10-01,6862,0.389,175
238,Spotify,2024-04-01,165403,0.184,1051
238,Apple Music,2024-10-01,20074,0.422,1017
238,YouTube Music,2025-01-01,130839,0.235,4471
239,Spotify,2024-12-01,90795,0.243,3480
239,Apple Music,2024-07-01,121636,0.408,6747
239,YouTube Music,2024-09-01,10717,0.349,116
240,Spotify,2024-05-01,77352,0.432,3459
240,Apple Music,2025-10-01,195201,0.397,1408
240,YouTube Music,2023-05-01,51924,0.345,1877
241,Spotify,2025-03-01,182436,0.545,6047
241,Apple Music,2023-04-01,116080,0.479,1424
241,YouTube Music,2025-07-01,33703,0.164,570
242,Spotify,2025-05-01,151224,0.433,5499
242,Apple Music,2025-11-01,106322,0.376,5828
242,YouTube Music,2024-08-01,165717,0.332,5702
243,Spotify,2023-07-01,257376,0.468,9962
243,Apple Music,2025-03-01,73242,0.47,4557
243,YouTube Music,2024-07-01,289796,0.26,15644
244,Spotify,2025-09-01,70928,0.371,1091
244,Apple Music,2024-10-01,30066,0.424,2282
244,YouTube Music,2024-01-01,71291,0.374,4015
245,Spotify,2025-04-01,271994,0.451,9302
245,Apple Music,2024-12-01,55199,0.42,1266
245,YouTube Music,2023-10-01,63042,0.218,4544
246,Spotify,2023-03-01,156674,0.401,5996
246,Apple Music,2024-03-01,160338,0.132,8065
246,YouTube Music,2023-11-01,83629,0.532,461
247,Spotify,2024-02-01,222879,0.324,8974
247,Apple Music,2025-10-01,181171,0.495,8207
247,YouTube Music,2025-01-01,284496,0.416,10779
248,Spotify,2023-06-01,119378,0.469,7089
248,Apple Music,2024-02-01,155283,0.32,8342
248,YouTube Music,2023-12-01,29465,0.203,1970
249,Spotify,2023-08-01,54816,0.389,857
249,Apple Music,2024-12-01,63932,0.235,3645
249,YouTube Music,2025-08-01,194277,0.436,5961
250,Spotify,2025-01-01,133115,0.409,6338
250,Apple Music,2024-10-01,39682,0.216,856
250,YouTube Music,2025-11-01,140886,0.224,8268
251,Spotify,2025-12-01,104679,0.287,2838
251,Apple Music,2025-04-01,36438,0.217,1232
251,YouTube Music,2023-05-01,12331,0.354,198
252,Spotify,2024-08-01,141948,0.43,11314
252,Apple Music,2025-09-01,261501,0.537,13935
252,YouTube Music,2025-03-01,110807,0.258,8250
253,Spotify,2025-02-01,150517,0.307,5040
253,Apple Music,2025-12-01,84373,0.177,1371
253,YouTube Music,2025-01-01,37901,0.248,1495
254,Spotify,2023-12-01,256424,0.448,11361
254,Apple Music,2024-09-01,54563,0.095,2836
254,YouTube Music,2025-02-01,17442,0.532,1194
255,Spotify,2025-03-01,16204,0.326,378
255,Apple Music,2025-08-01,246894,0.483,5462
255,YouTube Music,2023-12-01,38744,0.366,1797
256,Spotify,2023-09-01,62385,0.511,4551
256,Apple Music,2025-08-01,66809,0.187,3268
256,YouTube Music,2025-02-01,104969,0.494,927
257,Spotify,2023-09-01,56513,0.288,2300
257,Apple Music,2025-07-01,143995,0.309,6868
257,YouTube Music,2025-11-01,36633,0.288,1948
258,Spotify,2024-10-01,202492,0.546,4835
258,Apple Music,2025-05-01,78303,0.163,3370
258,YouTube Music,2024-11-01,166225,0.488,3935
259,Spotify,2023-08-01,162666,0.374,2173
259,Apple Music,2023-03-01,2189,0.538,88
259,YouTube Music,2024-06-01,22218,0.396,268
260,Spotify,2023-04-01,203302,0.467,3968
260,Apple Music,2024-02-01,55508,0.224,3468
260,YouTube Music,2023-06-01,176408,0.366,8436
261,Spotify,2023-10-01,37974,0.266,679
261,Apple Music,2025-10-01,155778,0.53,12242
261,YouTube Music,2024-05-01,139197,0.207,10434
262,Spotify,2025-06-01,86659,0.237,2733
262,Apple Music,2023-07-01,116589,0.345,7252
262,YouTube Music,2024-05-01,20715,0.246,1354
263,Spotify,2024-05-01,7238,0.175,395
263,Apple Music,2025-09-01,80121,0.281,2698
263,YouTube Music,2024-02-01,178625,0.181,7630
264,Spotify,2025-10-01,22712,0.233,930
264,Apple Music,2024-12-01,203502,0.525,12941
264,YouTube Music,2024-01-01,243392,0.212,12291
265,Spotify,2024-05-01,27101,0.241,1228
265,Apple Music,2025-07-01,38479,0.494,405
265,YouTube Music,2025-02-01,64024,0.357,3076
266,Spotify,2024-09-01,131144,0.349,8158
266,Apple Music,2023-12-01,216328,0.404,3360
266,YouTube Music,2024-12-01,279010,0.53,8954
267,Spotify,2024-04-01,62070,0.3,2455
267,Apple Music,2023-03-01,295621,0.202,14861
267,YouTube Music,2023-09-01,45154,0.281,2955
268,Spotify,2024-01-01,26367,0.321,163
268,Apple Music,2024-10-01,210771,0.234,9571
268,YouTube Music,2025-02-01,124661,0.425,5908
269,Spotify,2025-08-01,150239,0.321,10345
269,Apple Music,2025-07-01,229094,0.17,2401
269,YouTube Music,2023-11-01,94659,0.498,7532
270,Spotify,2025-12-01,88215,0.384,2689
270,Apple Music,2025-05-01,301340,0.283,1992
270,YouTube Music,2024-07-01,3050,0.263,17
271,Spotify,2024-09-01,38165,0.185,2121
271,Apple Music,2024-12-01,143652,0.174,9569
271,YouTube Music,2023-02-01,135267,0.443,2767
272,Spotify,2023-09-01,8259,0.524,65
272,Apple Music,2023-11-01,126107,0.234,3612
272,YouTube Music,2023-04-01,50874,0.157,4035
273,Spotify,2023-07-01,76454,0.492,5797
273,Apple Music,2024-01-01,7639,0.43,462
273,YouTube Music,2025-02-01,125054,0.173,7856
274,Spotify,2025-02-01,34317,0.318,1660
274,Apple Music,2025-06-01,54168,0.137,2257
274,YouTube Music,2023-09-01,275284,0.275,5718
275,Spotify,2023-01-01,103064,0.319,7819
275,Apple Music,2024-06-01,128361,0.268,8896
275,YouTube Music,2024-04-01,106443,0.284,7300
276,Spotify,2024-01-01,156794,0.382,5366
276,Apple Music,2023-03-01,89757,0.502,754
276,YouTube Music,2024-01-01,119627,0.324,1856
277,Spotify,2024-06-01,19146,0.179,1158
277,Apple Music,2025-03-01,170332,0.154,3054
277,YouTube Music,2023-03-01,250704,0.394,8117
278,Spotify,2024-10-01,9182,0.224,476
278,Apple Music,2024-01-01,69180,0.092,493
278,YouTube Music,2024-10-01,255595,0.509,2169
279,Spotify,2023-02-01,211766,0.154,1296
279,Apple Music,2024-09-01,154013,0.133,6264
279,YouTube Music,2024-08-01,102112,0.364,5387
280,Spotify,2025-06-01,165554,0.201,4836
280,Apple Music,2025-04-01,193795,0.125,8131
280,YouTube Music,2023-11-01,31195,0.141,2360
281,Spotify,2025-02-01,27466,0.417,718
281,Apple Music,2024-12-01,61737,0.167,3361
281,YouTube Music,2024-03-01,146102,0.324,7054
282,Spotify,2023-12-01,91069,0.391,4412
282,Apple Music,2023-03-01,119602,0.453,9384
282,YouTube Music,2024-01-01,136906,0.454,2346
283,Spotify,2025-07-01,163780,0.483,3125
283,Apple Music,2024-02-01,166101,0.293,4104
283,YouTube Music,2024-03-01,189439,0.441,14073
284,Spotify,2024-11-01,67730,0.49,4260
284,Apple Music,2023-06-01,30977,0.241,1360
284,YouTube Music,2023-08-01,133127,0.533,1925
285,Spotify,2024-05-01,25844,0.415,374
285,Apple Music,2025-03-01,126487,0.543,1419
285,YouTube Music,2023-11-01,135296,0.496,5860
286,Spotify,2025-10-01,74234,0.173,4516
286,Apple Music,2025-06-01,45833,0.329,390
286,YouTube Music,2024-03-01,133152,0.525,5967
287,Spotify,2023-12-01,32320,0.378,2243
287,Apple Music,2023-05-01,45383,0.529,1670
287,YouTube Music,2025-07-01,18323,0.526,499
288,Spotify,2023-02-01,135557,0.144,10215
288,Apple Music,2025-10-01,81320,0.394,1679
288,YouTube Music,2023-08-01,214875,0.108,7687
289,Spotify,2023-07-01,53508,0.459,4083
289,Apple Music,2024-02-01,50234,0.264,979
289,YouTube Music,2023-12-01,82438,0.21,5931
290,Spotify,2023-11-01,223858,0.396,4575
290,Apple Music,2024-09-01,91351,0.085,1260
290,YouTube Music,2024-05-01,34604,0.361,775
291,Spotify,2025-06-01,37377,0.367,617
291,Apple Music,2024-02-01,98385,0.099,6675
291,YouTube Music,2025-08-01,178010,0.355,12588
292,Spotify,2025-10-01,233129,0.326,2714
292,Apple Music,2024-12-01,249357,0.193,17142
292,YouTube Music,2024-12-01,143888,0.38,10055
293,Spotify,2024-11-01,223040,0.198,9610
293,Apple Music,2024-04-01,110681,0.119,1392
293,YouTube Music,2023-12-01,202800,0.358,11138
294,Spotify,2025-11-01,175083,0.474,5810
294,Apple Music,2025-02-01,99815,0.131,6773
294,YouTube Music,2025-11-01,155686,0.534,3564
295,Spotify,2025-01-01,300304,0.278,10369
295,Apple Music,2025-01-01,130531,0.287,5163
295,YouTube Music,2025-01-01,162296,0.375,10276
296,Spotify,2023-05-01,78168,0.091,5936
296,Apple Music,2024-06-01,166867,0.423,11464
296,YouTube Music,2024-01-01,216841,0.538,5128
297,Spotify,2023-04-01,110374,0.546,2730
297,Apple Music,2024-06-01,222552,0.337,6485
297,YouTube Music,2025-09-01,71514,0.483,2147
298,Spotify,2024-02-01,299395,0.534,8604
298,Apple Music,2025-03-01,194516,0.271,10043
298,YouTube Music,2024-06-01,245660,0.204,14261
299,Spotify,2024-01-01,184984,0.435,14234
299,Apple Music,2025-09-01,32595,0.226,1400
299,YouTube Music,2025-02-01,117602,0.333,4098
300,Spotify,2025-07-01,53996,0.414,3974
300,Apple Music,2023-07-01,74056,0.24,2335
300,YouTube Music,2024-10-01,43388,0.426,3069
301,Spotify,2023-04-01,248757,0.232,5438
301,Apple Music,2023-12-01,154473,0.547,1077
301,YouTube Music,2023-03-01,65815,0.186,3527
302,Spotify,2024-08-01,4407,0.533,305
302,Apple Music,2023-09-01,148524,0.549,2884
302,YouTube Music,2024-12-01,190624,0.35,13853
303,Spotify,2024-07-01,101421,0.542,6618
303,Apple Music,2025-06-01,119253,0.515,2695
303,YouTube Music,2025-04-01,34143,0.143,2372
304,Spotify,2025-12-01,194968,0.125,14390
304,Apple Music,2023-12-01,168466,0.129,11282
304,YouTube Music,2023-08-01,135578,0.383,6311
305,Spotify,2024-10-01,97586,0.105,5016
305,Apple Music,2024-09-01,115595,0.548,769
305,YouTube Music,2023-02-01,171210,0.243,11996
306,Spotify,2024-12-01,217861,0.529,5600
306,Apple Music,2023-07-01,11391,0.311,658
306,YouTube Music,2024-06-01,81756,0.226,4683
307,Spotify,2023-09-01,84225,0.492,6398
307,Apple Music,2023-12-01,247619,0.485,19268
307,YouTube Music,2025-02-01,241504,0.136,18910
308,Spotify,2025-03-01,175317,0.156,3435
308,Apple Music,2024-02-01,47108,0.517,2809
308,YouTube Music,2024-07-01,41330,0.35,3148
309,Spotify,2023-05-01,146803,0.145,4513
309,Apple Music,2023-03-01,101814,0.282,2433
309,YouTube Music,2025-02-01,85919,0.187,6780
310,Spotify,2025-01-01,95916,0.124,2333
310,Apple Music,2025-01-01,122438,0.255,2159
310,YouTube Music,2025-10-01,1714,0.224,111
311,Spotify,2025-08-01,129931,0.529,2486
311,Apple Music,2025-03-01,53986,0.539,662
311,YouTube Music,2023-09-01,161576,0.163,6148
312,Spotify,2025-02-01,50926,0.289,2630
312,Apple Music,2025-09-01,111877,0.131,6290
312,YouTube Music,2025-06-01,59474,0.314,2989
313,Spotify,2024-02-01,162436,0.338,5549
313,Apple Music,2023-08-01,199121,0.239,6456
313,YouTube Music,2024-11-01,63658,0.1,598
314,Spotify,2023-11-01,233017,0.358,15981
314,Apple Music,2025-09-01,170831,0.328,8222
314,YouTube Music,2023-08-01,130222,0.382,3410
315,Spotify,2024-02-01,51145,0.374,1806
315,Apple Music,2025-07-01,105103,0.129,4949
315,YouTube Music,2025-12-01,88642,0.45,2352
316,Spotify,2024-10-01,16689,0.1,1268
316,Apple Music,2025-01-01,263401,0.335,13978
316,YouTube Music,2024-09-01,114807,0.534,3888
317,Spotify,2025-09-01,18436,0.402,692
317,Apple Music,2023-02-01,52208,0.4,436
317,YouTube Music,2023-12-01,164891,0.499,9634
318,Spotify,2023-07-01,59108,0.348,3013
318,Apple Music,2023-11-01,73052,0.135,1956
318,YouTube Music,2024-07-01,121269,0.544,8124
319,Spotify,2024-07-01,10929,0.361,564
319,Apple Music,2023-11-01,204317,0.486,10617
319,YouTube Music,2024-07-01,261024,0.272,1505
320,Spotify,2024-10-01,95827,0.169,6079
320,Apple Music,2024-03-01,3802,0.266,217
320,YouTube Music,2023-08-01,211536,0.113,2872
321,Spotify,2024-11-01,16318,0.234,1236
321,Apple Music,2024-10-01,255290,0.267,11544
321,YouTube Music,2023-02-01,59734,0.136,3985
322,Spotify,2023-08-01,190849,0.174,8371
322,Apple Music,2023-02-01,109082,0.187,7361
322,YouTube Music,2024-12-01,234079,0.194,11972
323,Spotify,2025-04-01,40396,0.441,2210
323,Apple Music,2023-06-01,68740,0.101,416
323,YouTube Music,2025-01-01,89637,0.245,1797
324,Spotify,2023-03-01,105968,0.525,4548
324,Apple Music,2024-02-01,151166,0.389,5731
324,YouTube Music,2025-06-01,75381,0.215,1287
325,Spotify,2023-10-01,13320,0.111,584
325,Apple Music,2023-02-01,170802,0.518,5598
325,YouTube Music,2024-10-01,169131,0.259,7983
326,Spotify,2025-02-01,41874,0.438,319
326,Apple Music,2025-07-01,6764,0.508,509
326,YouTube Music,2023-11-01,90303,0.262,6616
327,Spotify,2024-08-01,180874,0.242,14306
327,Apple Music,2024-11-01,52310,0.493,1139
327,YouTube Music,2023-06-01,208553,0.535,16670
328,Spotify,2024-07-01,189640,0.459,2996
328,Apple Music,2023-11-01,297661,0.48,23533
328,YouTube Music,2024-12-01,103237,0.271,7357
329,Spotify,2024-11-01,152362,0.263,4916
329,Apple Music,2025-04-01,110931,0.329,2601
329,YouTube Music,2025-06-01,164465,0.491,8955
330,Spotify,2025-05-01,165235,0.439,5884
330,Apple Music,2024-05-01,70184,0.301,3208
330,YouTube Music,2023-11-01,206066,0.174,6249
331,Spotify,2023-12-01,165498,0.283,12534
331,Apple Music,2025-11-01,67614,0.393,1724
331,YouTube Music,2023-03-01,224325,0.381,10796
332,Spotify,2024-06-01,128666,0.195,7769
332,Apple Music,2023-11-01,261901,0.368,15753
332,YouTube Music,2023-06-01,39606,0.12,223
333,Spotify,2023-04-01,28547,0.504,577
333,Apple Music,2025-08-01,126984,0.251,9294
333,YouTube Music,2025-03-01,150525,0.162,4176
334,Spotify,2024-03-01,36232,0.136,2654
334,Apple Music,2025-04-01,167147,0.301,13162
334,YouTube Music,2023-03-01,36208,0.149,1389
335,Spotify,2025-12-01,108762,0.304,6801
335,Apple Music,2023-08-01,129737,0.355,2417
335,YouTube Music,2024-02-01,201334,0.496,15922
336,Spotify,2023-02-01,41371,0.221,1428
336,Apple Music,2023-06-01,161478,0.378,4347
336,YouTube Music,2025-07-01,220369,0.313,11379
337,Spotify,2025-01-01,45675,0.199,1987
337,Apple Music,2025-05-01,127706,0.158,6858
337,YouTube Music,2025-11-01,74291,0.283,596
338,Spotify,2025-01-01,144175,0.236,1060
338,Apple Music,2024-07-01,220921,0.222,4412
338,YouTube Music,2024-06-01,84060,0.396,4813
339,Spotify,2024-03-01,176973,0.449,6289
339,Apple Music,2024-02-01,112388,0.34,4682
339,YouTube Music,2024-09-01,160031,0.12,8796
340,Spotify,2023-02-01,24624,0.14,1530
340,Apple Music,2023-02-01,48054,0.152,3128
340,YouTube Music,2025-02-01,3736,0.426,114
341,Spotify,2025-06-01,47662,0.534,3702
341,Apple Music,2023-12-01,150947,0.137,8726
341,YouTube Music,2024-11-01,19843,0.418,235
342,Spotify,2025-09-01,57048,0.417,1940
342,Apple Music,2025-12-01,55365,0.173,4379
342,YouTube Music,2023-08-01,53292,0.424,2631
343,Spotify,2024-03-01,54097,0.117,4223
343,Apple Music,2023-04-01,163292,0.169,2335
343,YouTube Music,2024-11-01,64847,0.435,1431
344,Spotify,2023-07-01,152347,0.274,8081
344,Apple Music,2025-11-01,85816,0.426,3843
344,YouTube Music,2024-06-01,64403,0.156,619
345,Spotify,2025-12-01,161084,0.435,6001
345,Apple Music,2025-06-01,94763,0.43,1100
345,YouTube Music,2024-12-01,221782,0.399,2204
346,Spotify,2024-05-01,108083,0.429,4435
